Indicativo;parámetro;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
2614;Min;1.4;0.4;5.6;6.4;9.8;15.0;16.8;16.4;13.6;11.4;5.2;5.4;17.4
2614;Q1;4.8;6.0;8.0;9.6;12.1;16.5;18.6;18.0;15.6;12.6;8.2;6.6;19.7
2614;Q2;7.5;7.0;8.4;10.7;13.8;17.6;19.9;19.7;16.6;13.1;10.6;8.5;20.6
2614;Q3;8.3;8.2;9.7;11.2;14.9;18.3;20.6;20.4;17.1;14.2;11.2;10.1;21.7
2614;Q4;9.8;9.3;10.9;11.8;15.6;18.9;22.0;20.8;18.0;15.1;12.0;11.0;22.4
2614;Max;11.0;11.6;13.6;13.4;19.0;21.4;23.6;22.4;21.6;18.0;15.4;12.6;23.6
2614;Mn;8.0;7.4;9.0;10.8;14.3;18.1;20.6;19.9;16.9;13.8;11.1;9.4;21.0
2614;Md;7.5;7.6;9.2;10.7;14.1;17.9;20.3;19.7;17.0;13.8;10.5;9.1;20.9
2614;S;2.59;2.22;1.76;1.44;2.03;1.46;1.78;1.62;1.66;1.53;2.31;2.07;1.52
2614;Cv;0.35;0.29;0.19;0.13;0.14;0.08;0.09;0.08;0.10;0.11;0.22;0.23;0.07
9390;N;30;30;30;30;30;30;30;29;30;30;30;30;29
9390;Min;0.0;1.8;4.5;7.0;11.0;14.6;18.8;16.7;12.4;9.8;5.2;3.6;19.6
9390;Q1;4.6;5.6;7.0;8.6;12.9;17.2;19.6;18.4;16.2;12.3;8.9;6.6;20.6
9390;Q2;6.8;7.6;8.3;10.2;14.0;17.9;20.6;20.2;17.1;13.5;10.4;7.3;21.9
9390;Q3;7.6;8.6;9.1;11.3;15.2;18.5;21.6;21.3;18.4;14.6;11.0;9.7;23.0
9390;Q4;8.8;9.9;10.2;12.2;17.0;20.6;23.0;23.0;19.4;15.8;12.0;11.3;23.6
9390;Max;11.8;10.6;14.0;14.2;17.7;22.2;25.0;24.0;23.0;17.7;15.8;13.8;25.0
9390;Mn;7.1;8.3;8.6;11.2;14.7;18.3;21.1;20.8;17.7;14.1;10.8;8.7;22.8
9390;Md;6.7;7.7;8.7;10.7;14.7;18.6;21.4;20.8;17.7;14.1;10.6;8.7;22.3
9390;S;2.59;2.16;2.16;1.94;1.84;1.78;1.75;2.00;2.08;1.91;2.22;2.79;1.53
9390;Cv;0.39;0.28;0.25;0.18;0.13;0.10;0.08;0.10;0.12;0.14;0.21;0.32;0.07
9434;N;30;29;30;30;30;30;30;30;30;30;30;30;29
9434;Min;5.2;5.5;8.5;10.5;13.4;17.8;20.0;19.2;17.1;13.5;9.0;5.9;20.9
9434;Q1;7.1;7.8;10.2;11.7;15.5;19.6;21.1;20.9;18.4;14.1;10.2;8.0;21.5
9434;Q2;8.4;9.0;10.9;12.8;16.5;20.3;22.0;21.5;19.3;16.2;11.7;9.1;22.4
9434;Q3;9.5;10.6;11.4;13.9;17.3;21.1;22.5;22.3;20.2;16.6;12.4;10.5;23.0
9434;Q4;10.8;11.4;12.4;14.4;18.1;21.8;23.2;23.0;20.6;17.6;13.1;11.3;23.8
9434;Max;12.6;12.4;15.3;15.6;20.2;24.7;24.0;24.3;23.4;19.5;16.8;17.2;24.7
9434;Mn;9.3;9.9;11.0;13.6;16.8;20.6;22.3;22.0;19.7;16.5;12.2;9.3;22.6
9434;Md;9.0;9.6;11.3;13.1;16.8;20.8;22.2;22.0;19.7;16.2;12.0;10.0;22.7
9434;S;1.92;1.87;1.60;1.46;1.60;1.40;1.05;1.18;1.36;1.62;1.70;2.39;1.07
9434;Cv;0.21;0.20;0.14;0.11;0.09;0.07;0.05;0.05;0.07;0.10;0.14;0.24;0.05
