Indicativo;parámetro;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
C029O;Q4;25.1;26.8;30.2;31.2;33.2;33.5;38.0;39.0;38.0;32.5;29.9;25.8;41.0
C029O;Max;27.9;29.0;32.7;36.3;36.6;37.1;42.9;42.9;40.5;36.0;34.2;27.5;42.0
C029O;Mn;23.8;25.2;28.9;28.0;29.1;30.0;32.0;34.3;32.0;31.2;28.6;24.4;37.1
C029O;Md;23.9;25.3;28.3;28.5;29.6;30.5;33.7;34.8;33.5;30.9;28.5;24.4;37.2
C029O;S;1.63;2.05;2.30;3.18;2.92;2.71;4.34;3.66;3.63;2.00;2.11;1.29;3.24
C029O;Cv;0.07;0.08;0.08;0.11;0.10;0.09;0.13;0.11;0.11;0.06;0.07;0.05;0.09
2661;N;30;30;30;30;30;30;30;30;30;30;30;30;30
2661;Min;11.0;12.2;16.4;16.4;20.4;24.0;30.6;28.4;25.8;16.4;14.2;11.0;32.6
2661;Q1;11.6;14.4;17.5;20.5;23.1;29.9;33.2;31.6;28.1;21.0;16.4;13.0;33.4
2661;Q2;13.1;15.7;19.3;22.0;26.7;30.6;33.6;32.7;29.2;23.0;17.6;13.7;34.0
2661;Q3;13.6;16.5;20.3;23.8;27.5;31.5;34.1;33.4;30.5;24.3;18.2;14.6;34.7
2661;Q4;14.6;17.7;22.3;24.6;28.9;32.9;35.1;34.4;32.3;25.5;20.3;16.1;35.8
2661;Max;19.0;18.8;25.2;29.2;31.8;36.0;36.4;38.2;37.4;28.0;22.0;19.0;38.2
2661;Mn;13.5;16.2;19.9;22.8;27.0;31.0;33.8;33.0;29.7;23.6;17.9;14.4;34.3
2661;Md;13.5;16.0;19.9;22.6;26.5;31.0;33.9;33.1;30.1;23.3;18.1;14.6;34.6
2661;S;1.78;1.80;2.20;2.91;2.96;2.39;1.29;1.80;2.51;2.55;2.07;2.03;1.35
2661;Cv;0.13;0.11;0.11;0.13;0.11;0.08;0.04;0.05;0.08;0.11;0.11;0.14;0.04
1549;N;30;30;30;29;29;29;29;30;30;30;30;30;28
1549;Min;11.2;14.4;17.2;20.8;23.8;27.6;34.4;31.6;27.8;18.0;16.0;11.8;34.6
1549;Q1;13.0;16.2;20.4;23.8;28.0;32.4;35.2;33.2;30.0;21.9;17.4;13.6;35.6
1549;Q2;14.1;17.0;22.0;25.4;29.6;33.0;35.6;35.4;31.3;23.8;18.8;15.1;36.1
1549;Q3;14.8;17.7;23.0;27.4;30.2;34.4;36.2;35.8;32.5;25.6;19.5;15.8;36.9
1549;Q4;16.2;19.6;24.5;28.8;32.0;35.0;37.0;37.4;33.6;26.8;20.3;17.2;37.6
1549;Max;17.8;21.8;26.8;29.8;34.4;38.4;38.4;39.6;37.0;28.8;23.0;21.4;39.6
1549;Mn;14.5;17.2;22.6;26.4;29.8;33.6;36.0;35.6;31.7;24.4;19.0;15.5;36.7
1549;Md;14.6;17.6;22.5;26.1;29.6;33.6;36.1;35.5;31.8;24.5;19.1;15.5;36.7
1549;S;1.69;1.82;2.20;2.69;2.68;2.11;1.05;2.08;2.08;2.58;1.67;2.08;1.25
1549;Cv;0.12;0.10;0.10;0.10;0.09;0.06;0.03;0.06;0.07;0.11;0.09;0.13;0.03
9771C;N;27;28;28;28;28;28;28;27;27;28;27;28;24
9771C;Min;11.5;16.0;20.6;22.7;25.0;31.6;35.5;34.3;30.0;24.2;19.1;14.0;36.4
9771C;Q1;15.4;17.0;23.6;25.5;29.6;34.1;36.9;35.3;31.6;26.0;20.0;16.4;37.5
9771C;Q2;16.8;19.0;24.5;27.5;31.2;35.5;37.5;36.7;32.8;27.1;21.0;16.8;38.2
9771C;Q3;18.6;20.6;25.0;28.0;32.3;36.0;38.1;38.0;34.4;28.3;22.0;18.1;38.5
9771C;Q4;19.4;21.6;26.2;28.6;33.4;37.8;38.8;38.7;35.9;29.8;23.4;18.9;39.3
9771C;Max;23.5;23.4;28.5;31.3;35.0;40.6;41.2;40.8;37.2;32.5;26.0;20.6;40.8
9771C;Mn;17.2;19.9;24.8;27.9;32.0;36.0;37.8;37.3;33.6;27.4;21.2;17.2;38.4
9771C;Md;17.5;19.6;24.8;27.4;31.5;35.9;37.8;37.2;33.6;27.9;21.7;17.5;38.4
9771C;S;2.54;2.17;1.74;1.99;2.25;2.22;1.19;1.77;2.08;2.15;1.85;1.70;0.96
9771C;Cv;0.15;0.11;0.07;0.07;0.07;0.06;0.03;0.05;0.06;0.08;0.08;0.10;0.02
1505;N;24;23;23;24;25;24;25;26;26;26;25;25;20
1505;Min;12.8;14.0;18.4;16.8;22.6;23.4;29.2;29.0;25.2;20.4;16.3;13.2;30.8
1505;Q1;14.4;15.8;21.2;23.0;26.6;27.6;30.6;31.2;28.1;22.9;17.9;15.6;33.0
1505;Q2;15.4;17.8;22.7;24.2;28.5;29.9;32.0;32.7;30.0;24.7;18.9;16.1;35.1
1505;Q3;16.0;19.3;23.8;25.6;29.9;31.4;33.8;34.8;32.0;25.6;19.9;16.4;35.8
1505;Q4;17.7;20.6;24.7;27.5;30.9;34.0;35.7;35.6;34.4;26.9;21.4;17.8;37.8
1505;Max;19.2;23.8;27.8;29.2;34.0;36.1;41.2;40.8;37.8;28.2;22.4;23.4;41.2
1505;Mn;15.6;18.2;23.6;24.9;29.0;30.3;33.0;33.7;30.6;25.4;19.6;16.2;35.6
1505;Md;15.9;18.6;23.1;24.8;28.7;30.6;33.3;33.7;31.0;24.9;19.5;16.7;35.6
1505;S;1.78;2.71;2.08;3.04;2.70;3.17;2.93;2.75;3.32;2.22;1.71;2.05;2.50
1505;Cv;0.11;0.15;0.09;0.12;0.09;0.10;0.09;0.08;0.11;0.09;0.09;0.12;0.07
3191E;N;27;28;28;27;28;28;27;29;28;28;28;23;18
3191E;Min;10.1;11.0;17.3;17.4;19.8;28.5;32.2;31.5;27.1;20.5;14.5;11.6;33.4
3191E;Q1;11.8;15.0;19.2;21.0;24.4;30.4;34.3;33.2;28.8;22.0;16.5;13.1;34.4
3191E;Q2;13.6;15.9;19.8;22.2;27.5;32.5;34.8;34.2;30.0;23.0;17.7;14.1;35.0
3191E;Q3;14.9;16.7;20.8;23.5;28.4;33.3;35.3;34.8;30.9;25.2;19.1;15.0;35.2
3191E;Q4;16.3;18.0;22.1;24.9;29.5;34.5;35.8;36.0;31.8;26.6;20.8;17.4;36.3
3191E;Max;17.3;20.2;25.0;28.0;32.2;35.5;37.9;40.0;36.0;28.5;22.0;19.1;37.9
3191E;Mn;14.2;16.3;20.3;22.5;28.1;33.0;35.0;34.5;30.3;23.6;18.0;14.5;35.1
3191E;Md;14.1;16.2;20.6;22.7;27.3;32.6;35.0;34.6;30.5;24.3;18.5;14.9;35.3
3191E;S;2.12;2.04;2.04;2.55;2.88;2.02;1.06;1.65;2.06;2.23;2.20;2.19;1.05
3191E;Cv;0.15;0.13;0.10;0.11;0.11;0.06;0.03;0.05;0.07;0.09;0.12;0.15;0.03
3129;N;30;30;30;29;30;30;30;30;30;28;30;28;28
3129;Min;13.3;14.5;20.4;21.4;23.2;32.0;35.6;34.8;31.0;23.0;17.0;14.4;37.1
3129;Q1;14.2;17.7;21.7;23.5;28.1;34.5;37.7;36.5;32.2;25.5;18.9;15.7;38.0
3129;Q2;15.9;19.0;23.4;26.2;30.3;36.2;38.6;37.6;33.6;26.6;20.5;16.1;39.3
3129;Q3;16.6;19.7;24.2;27.4;32.0;37.4;39.3;38.9;34.6;27.3;21.8;16.8;39.8
3129;Q4;18.0;20.6;25.4;28.9;33.0;38.0;39.8;39.9;35.8;29.8;23.4;17.9;40.6
3129;Max;20.9;22.6;26.4;31.1;36.4;39.8;42.2;41.2;40.2;31.5;24.7;20.0;42.2
3129;Mn;16.5;19.4;24.0;26.8;31.6;36.7;39.0;38.4;34.2;27.0;21.0;16.3;39.7
3129;Md;16.3;19.1;23.7;26.4;30.8;36.4;38.8;38.3;34.2;27.3;21.2;16.7;39.4
3129;S;1.93;1.74;1.70;2.77;2.80;2.09;1.36;1.79;2.18;2.18;2.13;1.39;1.26
3129;Cv;0.12;0.09;0.07;0.11;0.09;0.06;0.04;0.05;0.06;0.08;0.10;0.08;0.03
3196;N;30;30;29;30;30;30;30;30;30;30;30;29;28
3196;Min;12.0;14.8;19.0;20.5;22.0;30.8;34.0;34.0;30.0;22.0;16.8;13.0;35.8
3196;Q1;13.8;17.3;21.6;24.0;28.0;34.0;37.5;35.8;32.0;25.2;18.4;14.6;37.8
3196;Q2;15.6;18.3;23.0;25.1;29.5;35.5;38.0;36.7;33.2;26.1;20.3;15.6;38.6
3196;Q3;16.5;19.4;24.0;26.8;31.7;36.3;38.2;38.0;34.0;27.4;21.2;16.4;38.9
3196;Q4;18.0;20.4;25.0;28.2;33.2;37.5;39.0;39.0;35.0;28.8;22.6;17.6;39.6
3196;Max;20.6;22.4;26.8;30.4;35.6;39.6;40.6;40.6;38.6;30.7;24.0;19.6;40.6
3196;Mn;15.6;18.6;23.6;25.9;31.0;35.8;38.1;37.4;33.3;26.4;20.6;16.0;38.7
3196;Md;15.9;18.8;23.2;25.7;30.4;35.7;38.0;37.5;33.7;26.9;20.6;16.2;38.7
3196;S;2.00;1.83;1.91;2.68;3.02;2.34;1.29;1.79;1.91;2.09;2.11;1.66;1.10
3196;Cv;0.13;0.10;0.08;0.10;0.10;0.07;0.03;0.05;0.06;0.08;0.10;0.10;0.03
3200;N;30;30;30;30;30;30;30;30;30;30;30;30;30
3200;Min;13.0;14.2;19.4;20.4;23.0;31.4;35.0;34.6;30.0;22.0;17.4;13.2;36.4
3200;Q1;13.7;17.1;21.6;23.6;28.0;34.0;37.6;36.4;32.2;25.2;18.6;15.0;38.2
3200;Q2;15.4;18.5;23.2;25.7;30.3;36.1;38.2;37.3;33.1;26.0;20.2;15.6;38.7
3200;Q3;16.2;19.5;24.0;27.1;32.0;37.0;38.6;38.5;34.3;28.2;21.7;16.6;39.4
3200;Q4;17.4;20.6;25.2;28.4;33.5;37.4;39.4;39.1;35.2;29.4;22.4;17.4;40.2
3200;Max;20.8;22.6;26.4;30.7;35.4;40.6;41.6;40.6;40.0;30.6;25.2;19.2;41.6
3200;Mn;16.1;18.9;23.7;26.2;31.3;36.4;38.5;37.9;33.4;26.6;20.7;16.2;39.2
3200;Md;15.9;18.8;23.5;26.0;30.9;36.1;38.5;37.8;33.8;27.1;20.8;16.2;39.1
3200;S;1.89;1.91;1.80;2.59;2.89;2.20;1.22;1.70;2.10;2.15;2.02;1.47;1.12
3200;Cv;0.12;0.10;0.08;0.10;0.09;0.06;0.03;0.04;0.06;0.08;0.10;0.09;0.03
3195;N;30;30;30;30;30;30;30;30;30;30;30;30;30
3195;Min;12.1;14.0;19.4;20.5;23.8;30.6;35.0;33.0;29.0;22.2;16.5;13.0;36.3
3195;Q1;13.0;16.7;21.5;23.7;27.2;32.9;36.4;34.6;30.4;23.7;17.6;14.0;36.6
3195;Q2;14.5;18.0;22.7;25.2;29.2;34.5;37.0;36.2;32.0;24.6;18.8;14.8;37.3
3195;Q3;15.3;18.5;23.5;26.2;30.8;35.6;37.4;36.7;33.2;26.4;19.8;15.9;38.0
3195;Q4;16.4;19.5;24.5;27.5;32.0;36.5;37.6;38.0;34.4;27.8;21.2;16.3;38.4
3195;Max;19.9;21.0;26.0;29.6;33.4;38.4;39.5;40.0;37.0;28.7;22.7;17.7;40.0
3195;Mn;15.1;18.1;23.0;25.8;29.9;34.8;37.3;36.5;32.6;25.4;19.3;15.3;37.6
3195;Md;15.0;18.0;23.0;25.5;29.6;34.8;37.2;36.3;32.6;25.6;19.4;15.3;37.7
3195;S;1.79;1.75;1.82;2.43;2.58;2.24;0.98;1.82;2.04;2.00;1.75;1.20;0.98
3195;Cv;0.12;0.10;0.08;0.10;0.09;0.06;0.03;0.05;0.06;0.08;0.09;0.08;0.03
3175;N;29;30;30;30;30;29;30;30;30;29;30;30;27
3175;Min;13.0;16.0;20.0;21.1;23.6;30.4;34.6;34.4;30.2;22.4;18.4;12.8;37.0
3175;Q1;14.7;18.0;21.8;24.2;28.1;34.6;37.5;36.5;32.0;25.5;19.1;15.3;37.9
3175;Q2;15.4;19.0;23.5;25.9;30.2;35.8;38.3;37.5;33.5;26.0;20.6;16.3;38.7
3175;Q3;16.5;19.8;24.3;27.2;32.0;36.6;38.9;38.3;34.3;28.0;21.5;17.0;39.2
3175;Q4;18.0;20.7;25.5;28.7;33.5;38.4;39.2;39.2;35.4;29.6;23.0;17.6;40.1
3175;Max;21.0;22.4;27.2;31.7;36.0;40.4;41.6;40.8;39.0;32.2;24.5;19.6;41.6
3175;Mn;16.0;19.3;23.9;26.6;31.3;36.3;38.5;37.9;33.9;26.5;21.4;16.4;39.0
3175;Md;16.2;19.4;23.8;26.3;30.9;36.2;38.4;37.8;33.9;27.4;21.2;16.6;39.0
3175;S;1.85;1.59;1.83;2.73;3.01;2.41;1.38;1.68;1.90;2.42;1.92;1.43;1.12
3175;Cv;0.11;0.08;0.08;0.10;0.10;0.07;0.04;0.04;0.06;0.09;0.09;0.09;0.03
2462;N;30;30;30;30;30;30;30;30;30;30;30;30;30
2462;Min;5.6;5.5;9.0;7.6;11.6;20.4;23.8;24.0;20.4;11.8;10.4;6.2;26.0
2462;Q1;8.1;8.3;11.3;12.3;17.0;23.0;27.5;25.9;22.7;16.3;12.3;9.0;28.0
2462;Q2;9.5;9.4;13.2;15.3;19.3;24.9;28.2;27.3;24.0;17.7;13.6;10.3;29.0
2462;Q3;10.4;11.8;14.5;17.4;21.0;26.5;28.7;28.7;25.3;19.2;14.5;11.6;29.6
2462;Q4;12.3;13.0;15.6;18.6;22.4;27.0;29.4;30.0;26.4;20.4;16.0;13.2;30.2
2462;Max;16.0;16.8;18.6;21.6;25.4;28.9;30.8;31.8;30.8;22.5;18.4;15.4;31.8
2462;Mn;9.9;11.0;13.5;16.4;19.8;25.7;28.6;27.8;24.4;18.3;14.2;11.5;29.4
2462;Md;10.2;10.7;13.6;15.6;19.9;25.2;28.3;28.0;24.8;18.3;14.1;11.1;29.3
2462;S;2.72;2.68;2.34;3.66;3.11;2.28;1.33;2.09;2.45;2.35;2.01;2.40;1.31
2462;Cv;0.27;0.25;0.17;0.23;0.16;0.09;0.05;0.07;0.10;0.13;0.14;0.22;0.04
6155A;N;30;30;30;30;30;30;30;30;29;30;30;30;29
6155A;Min;17.8;18.6;22.4;25.0;26.8;31.4;34.4;32.6;29.0;26.0;21.4;20.0;36.2
6155A;Q1;19.6;21.4;24.4;25.8;28.5;33.4;36.8;36.8;32.4;27.8;23.2;21.2;38.4
6155A;Q2;20.7;22.4;25.5;26.7;30.5;35.2;37.7;38.2;33.6;28.6;24.5;22.0;39.4
6155A;Q3;21.8;23.0;26.5;28.0;31.6;36.3;39.7;39.2;35.2;30.7;25.5;22.4;40.0
6155A;Q4;23.0;25.0;29.2;30.0;33.0;37.1;40.8;40.0;36.2;32.5;27.3;23.4;41.6
6155A;Max;26.8;28.4;31.4;33.0;35.0;41.0;44.0;42.0;38.6;34.6;30.4;24.6;44.0
6155A;Mn;21.1;22.6;26.2;27.4;31.1;35.6;38.4;38.5;34.6;29.2;25.0;22.2;39.8
6155A;Md;21.5;23.0;26.4;27.7;30.9;35.7;38.8;38.4;34.4;29.9;25.4;22.2;39.8
6155A;S;2.03;2.16;2.39;2.04;2.20;2.28;2.27;2.13;2.29;2.26;2.30;1.17;1.71
6155A;Cv;0.09;0.09;0.09;0.07;0.07;0.06;0.06;0.06;0.07;0.08;0.09;0.05;0.04
6000A;N;29;28;30;30;30;30;30;30;30;30;30;30;28
6000A;Min;18.0;18.4;19.4;21.0;23.0;28.0;29.6;29.0;28.0;25.8;21.2;18.6;31.4
6000A;Q1;20.4;19.8;22.0;23.0;25.8;29.3;33.6;32.9;29.6;27.4;23.8;20.8;35.2
6000A;Q2;20.8;21.1;23.2;24.6;27.4;30.2;35.0;33.8;31.4;28.4;25.6;21.8;36.0
6000A;Q3;21.4;21.7;24.1;25.0;28.9;32.1;35.8;35.0;32.2;28.9;26.8;22.8;37.1
6000A;Q4;23.8;23.2;27.0;26.9;30.6;33.8;38.0;36.0;33.8;30.0;29.0;24.6;38.9
6000A;Max;25.6;34.2;29.6;30.6;33.0;37.0;41.8;39.2;36.0;33.0;32.6;30.6;41.8
6000A;Mn;21.2;21.3;23.5;24.7;27.8;31.2;35.4;34.4;31.9;28.8;26.1;22.3;36.6
6000A;Md;21.6;21.9;24.2;25.0;28.1;31.5;35.6;34.6;31.7;28.8;26.3;22.8;36.8
6000A;S;2.04;3.02;2.44;2.08;2.40;2.39;2.72;2.29;2.14;1.61;2.68;2.55;2.34
6000A;Cv;0.09;0.14;0.10;0.08;0.09;0.08;0.08;0.07;0.07;0.06;0.10;0.11;0.06
7178I;N;26;26;26;27;27;27;27;27;27;27;27;27;26
7178I;Min;17.4;20.5;24.5;26.2;28.8;32.4;36.5;36.2;31.7;27.5;22.8;21.2;37.1
7178I;Q1;21.2;22.5;26.5;28.3;30.1;35.5;38.0;38.1;33.9;30.0;24.8;21.9;39.4
7178I;Q2;22.2;24.4;28.0;29.4;32.3;36.4;39.4;39.1;36.0;31.0;25.5;22.6;40.0
7178I;Q3;23.5;25.2;28.9;30.2;33.5;37.4;40.1;40.0;36.8;32.0;26.9;23.6;41.3
7178I;Q4;24.4;26.7;30.4;31.4;35.5;38.5;41.6;41.1;37.8;32.6;28.1;25.0;41.8
7178I;Max;25.4;28.7;32.6;32.5;38.5;41.8;45.7;42.5;39.8;34.6;30.6;25.8;45.7
7178I;Mn;22.5;25.0;28.4;29.5;33.0;37.2;39.5;39.6;36.3;31.0;25.8;23.2;40.7
7178I;Md;22.6;24.7;28.5;29.7;33.0;36.9;39.9;39.5;36.0;31.4;26.3;23.3;40.7
7178I;S;2.06;2.15;2.23;1.74;2.65;1.97;2.32;1.69;2.16;1.58;1.92;1.43;1.95
7178I;Cv;0.09;0.09;0.08;0.06;0.08;0.05;0.06;0.04;0.06;0.05;0.07;0.06;0.05
7228;N;30;30;30;30;30;30;30;30;30;30;30;30;30
7228;Min;17.5;20.6;24.1;26.5;28.6;32.0;36.4;36.2;32.5;27.4;22.0;20.9;37.5
7228;Q1;21.2;22.8;26.4;28.0;30.4;35.4;37.8;37.1;34.1;30.0;24.3;21.5;39.6
7228;Q2;22.2;24.5;27.1;29.2;32.4;36.6;39.1;39.4;35.8;31.1;25.5;22.5;40.5
7228;Q3;23.3;25.3;28.4;30.0;33.5;37.6;40.6;40.5;37.0;32.1;26.4;23.5;41.7
7228;Q4;24.4;26.4;30.4;31.2;34.8;39.4;42.3;41.7;37.7;33.0;27.9;25.0;42.6
7228;Max;25.6;29.0;33.0;33.4;39.0;41.4;46.1;43.0;40.2;35.2;31.0;27.0;46.1
7228;Mn;22.8;24.8;27.9;29.5;32.7;36.9;40.0;39.8;36.6;32.0;25.7;22.9;41.2
7228;Md;22.6;24.8;28.3;29.6;32.9;37.1;40.2;39.6;36.2;31.6;26.0;23.2;41.2
7228;S;2.07;2.07;2.31;1.88;2.46;2.25;2.44;1.96;2.05;1.92;1.98;1.61;1.88
7228;Cv;0.09;0.08;0.08;0.06;0.08;0.06;0.06;0.05;0.06;0.06;0.08;0.07;0.05
7031;N;30;30;30;30;30;30;29;28;30;29;28;29;25
7031;Min;17.0;18.0;21.2;22.4;24.8;28.6;29.2;29.4;28.5;26.4;22.6;19.0;32.0
7031;Q1;19.6;20.6;23.9;24.5;27.2;30.5;32.8;32.5;31.2;27.4;23.7;20.5;33.8
7031;Q2;20.5;22.6;24.9;25.7;28.0;32.0;33.6;33.9;32.4;28.5;24.5;21.4;34.5
7031;Q3;21.9;23.8;26.7;26.8;29.2;32.9;34.0;35.1;32.6;29.6;25.3;22.4;35.6
7031;Q4;23.3;24.9;27.6;27.9;30.6;33.5;36.6;35.6;33.6;30.6;27.4;23.5;36.6
7031;Max;26.2;27.8;29.2;28.5;32.7;36.4;39.6;37.1;36.2;35.5;30.0;26.8;39.6
7031;Mn;21.5;23.4;25.8;26.5;28.7;32.2;33.9;34.6;32.5;29.4;25.1;21.8;35.2
7031;Md;21.4;23.0;25.7;26.2;28.9;32.1;34.4;34.1;32.5;29.3;25.3;22.2;35.3
7031;S;2.17;2.42;1.97;1.67;1.93;1.81;2.21;1.99;1.65;2.03;1.89;1.78;1.77
7031;Cv;0.10;0.11;0.08;0.06;0.07;0.06;0.06;0.06;0.05;0.07;0.07;0.08;0.05
9262;N;28;29;30;29;28;30;29;29;29;30;29;29;24
9262;Min;11.7;12.4;14.9;19.6;22.2;29.4;32.0;30.4;27.5;19.5;14.3;13.2;34.8
9262;Q1;13.7;14.6;20.1;23.0;26.8;32.6;35.4;34.5;29.3;23.0;17.2;14.2;36.5
9262;Q2;14.7;15.8;21.8;23.8;28.0;33.0;36.4;35.4;31.0;23.9;19.0;15.0;37.4
9262;Q3;15.4;18.2;22.7;25.5;29.5;34.0;37.2;36.5;32.5;25.9;19.9;16.0;37.8
9262;Q4;16.6;20.0;24.6;26.9;31.3;36.4;38.0;37.7;35.0;27.8;21.2;17.0;39.5
9262;Max;19.5;22.4;25.8;29.5;33.5;38.5;40.2;40.2;37.0;30.0;23.6;18.8;40.2
9262;Mn;15.1;17.4;22.3;24.8;28.4;33.7;36.6;35.8;31.6;24.9;19.5;15.2;37.6
9262;Md;15.0;17.2;22.1;24.7;28.7;33.9;36.7;35.8;31.9;25.1;19.3;15.7;37.7
9262;S;1.62;2.68;2.43;2.38;2.60;2.31;1.93;2.20;2.68;2.61;2.17;1.57;1.46
9262;Cv;0.11;0.16;0.11;0.10;0.09;0.07;0.05;0.06;0.08;0.10;0.11;0.10;0.04
9263D;N;30;30;30;30;30;30;30;30;30;30;30;29;29
9263D;Min;11.4;12.4;15.2;19.6;23.0;29.6;32.6;30.7;28.2;21.6;15.5;13.6;36.0
9263D;Q1;13.8;14.6;20.6;23.2;27.7;33.4;36.2;34.3;30.4;23.6;18.6;14.4;37.0
9263D;Q2;15.4;16.9;22.5;24.2;28.7;34.0;37.0;35.7;31.4;24.8;19.2;15.2;37.8
9263D;Q3;16.1;18.6;23.6;26.1;30.0;34.8;37.7;37.0;33.4;26.9;20.0;16.1;38.6
9263D;Q4;17.2;19.8;24.9;27.6;32.5;36.3;38.7;38.3;35.4;28.8;22.2;18.0;39.5
9263D;Max;18.6;22.2;26.4;29.2;35.8;39.0;41.2;40.8;38.0;31.7;24.0;19.2;41.2
9263D;Mn;15.6;18.3;23.2;25.2;28.9;34.3;37.3;36.2;32.3;26.1;19.5;15.6;38.2
9263D;Md;15.5;17.6;22.6;25.2;29.6;34.5;37.3;36.3;32.6;26.2;19.9;16.0;38.4
9263D;S;1.73;2.70;2.55;2.35;2.64;2.21;1.91;2.26;2.69;2.83;1.96;1.79;1.38
9263D;Cv;0.11;0.15;0.11;0.09;0.09;0.06;0.05;0.06;0.08;0.11;0.10;0.11;0.04
1690A;N;30;30;29;30;30;29;30;30;29;30;29;29;28
1690A;Min;15.6;16.2;20.4;20.2;24.6;29.2;34.6;32.8;31.0;22.4;20.0;15.6;37.0
1690A;Q1;16.7;18.2;23.2;25.8;28.1;33.6;36.3;35.7;33.2;26.2;20.6;17.2;38.0
1690A;Q2;17.7;19.2;24.6;28.1;31.5;35.0;37.5;37.2;34.6;27.5;21.2;18.2;39.3
1690A;Q3;18.3;20.3;26.4;29.8;32.9;36.1;38.8;38.2;35.4;28.3;22.6;18.7;39.9
1690A;Q4;19.7;23.4;28.2;31.1;34.5;37.4;39.9;40.0;37.2;30.2;23.8;20.4;40.6
1690A;Max;22.0;24.8;30.6;32.8;37.4;39.2;42.6;42.2;41.1;33.0;24.7;22.4;42.6
1690A;Mn;17.9;19.6;25.4;28.7;32.2;35.5;38.1;37.6;35.0;28.0;21.8;18.2;39.6
1690A;Md;18.1;20.5;25.5;28.3;31.7;35.3;38.2;37.7;35.2;28.1;22.0;18.6;39.5
1690A;S;1.52;2.70;2.53;2.97;3.27;2.31;2.09;2.34;2.38;2.52;1.51;1.74;1.50
1690A;Cv;0.08;0.13;0.10;0.10;0.10;0.07;0.05;0.06;0.07;0.09;0.07;0.09;0.04
1484C;N;25;25;24;25;25;25;25;25;25;26;26;26;24
1484C;Min;14.8;14.0;18.4;19.4;22.8;24.6;26.8;27.0;27.2;20.6;17.5;15.0;33.0
1484C;Q1;15.6;16.5;20.5;22.6;26.0;30.1;32.1;30.2;29.2;23.6;19.2;16.5;33.5
1484C;Q2;16.1;17.8;22.8;24.2;28.3;31.4;33.5;32.8;30.6;25.2;20.2;17.1;34.8
1484C;Q3;17.2;19.5;24.6;26.2;29.8;32.8;34.7;34.5;31.5;26.5;21.5;18.6;35.6
1484C;Q4;18.9;21.2;26.0;28.0;32.4;34.0;36.2;35.8;33.0;28.1;22.7;19.4;37.0
1484C;Max;22.5;23.4;28.4;30.6;34.0;38.0;39.5;38.2;36.6;31.0;25.6;23.4;39.5
1484C;Mn;16.6;18.4;23.7;25.5;29.1;32.0;34.4;33.5;31.0;25.8;20.8;17.9;35.0
1484C;Md;17.2;18.8;23.4;25.1;29.1;32.0;34.0;33.2;31.2;25.9;21.0;18.1;35.5
1484C;S;2.08;2.55;2.85;2.98;2.93;2.61;2.71;2.92;2.26;2.56;1.97;1.97;1.77
1484C;Cv;0.12;0.14;0.12;0.12;0.10;0.08;0.08;0.09;0.07;0.10;0.09;0.11;0.05
1495;N;29;30;29;30;29;29;28;30;30;29;27;28;26
1495;Min;13.0;14.0;17.4;18.2;21.0;23.2;26.0;25.6;26.0;19.0;17.0;14.0;30.7
1495;Q1;14.8;16.2;20.2;21.8;24.4;29.4;30.9;29.4;28.8;22.8;18.7;15.6;33.2
1495;Q2;15.8;17.2;22.0;23.8;26.4;30.6;32.2;31.1;29.7;25.0;19.7;16.2;33.9
1495;Q3;17.0;18.5;22.6;25.6;28.2;31.4;33.6;33.1;31.0;25.6;21.4;16.7;34.7
1495;Q4;17.6;20.6;25.0;26.4;30.0;32.8;34.8;34.6;32.6;26.6;22.0;18.1;35.8
1495;Max;20.8;23.6;28.0;29.6;32.8;38.6;36.6;37.5;36.0;29.0;23.6;23.2;38.6
1495;Mn;16.4;18.0;22.0;24.7;26.8;31.0;33.2;32.6;30.5;25.6;20.5;16.4;34.3
1495;Md;16.3;18.2;22.5;24.4;27.2;31.2;32.7;32.0;30.6;24.9;20.5;16.8;34.5
1495;S;1.92;2.36;2.55;2.87;2.97;2.87;2.26;2.89;2.37;2.40;1.83;1.81;1.71
1495;Cv;0.12;0.13;0.11;0.12;0.11;0.09;0.07;0.09;0.08;0.10;0.09;0.11;0.05
2867;N;30;30;30;30;30;30;30;30;30;30;30;30;30
2867;Min;10.4;14.8;16.5;18.8;20.0;28.4;33.7;32.5;27.6;18.4;16.2;12.2;34.0
2867;Q1;12.8;15.8;19.9;21.3;26.2;31.1;35.2;34.1;30.0;23.9;18.4;14.2;35.7
2867;Q2;13.9;16.7;21.6;23.5;28.9;33.4;36.0;34.9;31.5;24.9;19.4;14.9;36.6
2867;Q3;14.4;18.4;22.6;25.1;30.5;34.4;36.7;36.0;32.6;26.4;20.3;15.4;37.1
2867;Q4;15.4;19.6;23.2;26.6;31.0;35.2;37.2;37.2;33.7;27.4;20.8;16.4;37.9
2867;Max;17.2;23.0;25.8;29.6;34.4;37.0;39.4;39.0;37.2;29.8;22.4;18.6;39.4
2867;Mn;14.0;17.5;22.1;24.9;29.5;33.9;36.2;35.4;32.3;25.4;19.8;15.2;36.9
2867;Md;14.1;17.9;21.7;24.1;28.9;33.5;36.2;35.5;32.1;25.4;19.6;15.3;36.8
2867;S;1.46;2.17;2.12;2.79;3.22;2.17;1.28;1.84;2.12;2.35;1.64;1.58;1.26
